Destination,Dial Codes,Effective Date,Time Band,Rate,Rate Change Indicator,A-number rates,Rounding Rules
"Albania,AMC Fixed",35558924,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35558953,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35558983,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559150,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559240,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559324,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559360,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559394,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559424,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559462,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559492,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559540,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559572,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559622,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559664,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559674,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559684,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559694,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559722,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559754,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559770,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35559794,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35581140,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35581141,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35581240,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35581241,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35581340,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35581341,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35581450,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35581451,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35581540,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",3558290,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",3558291,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",3558340,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",3558460,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",3558550,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586022,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586070,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586082,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586150,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586260,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586344,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586372,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586424,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586462,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586472,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586494,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586524,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586572,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586582,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586622,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586672,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586750,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586796,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586850,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586892,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586922,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35586972,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587150,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587151,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587174,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587184,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587194,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587224,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587270,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587294,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587322,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587392,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587442,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587482,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587540,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587622,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587652,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587672,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587692,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587722,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587760,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35587790,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588140,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588194,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588222,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588262,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588274,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588294,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588324,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588364,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588372,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588392,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588440,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588480,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588540,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588590,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588640,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588682,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588692,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588722,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588750,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588770,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35588790,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589140,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589164,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589192,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589224,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589280,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589324,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589422,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589480,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589524,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589562,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,AMC Fixed",35589590,1/9/2022,Flat,0.09743,Increase,,1-Jan
"Albania,Mobile,AMC",35568,1/9/2022,Flat,0.25795,Increase,,1-Jan
"Albania,Mobile,Eagle",35567,1/9/2022,Flat,0.25499,Increase,,1-Jan
"Albania,Mobile,Vodafone",35569,1/9/2022,Flat,0.25795,Increase,,1-Jan
Algeria,213,1/9/2022,Flat,0.03848,Increase,,1-Jan
"Algeria,Mobile,Mobilis",2136,1/9/2022,Flat,0.40526,Increase,,1-Jan
"Algeria,Mobile,OTA",2137,1/9/2022,Flat,0.4553,Increase,,1-Jan
"Algeria,Mobile,Wataniya",2135,1/9/2022,Flat,0.38142,Increase,,1-Jan
American Samoa,1684,1/9/2022,Flat,0.00113,Decrease,,60-60
Andorra,376,1/9/2022,Flat,0.01015,Increase,,1-Jan
"Andorra,Mobile",3763,1/9/2022,Flat,0.11074,Increase,,1-Jan
"Andorra,Mobile",3766,1/9/2022,Flat,0.11074,Increase,,1-Jan
Angola,244,1/9/2022,Flat,0.0278,Decrease,,1-Jan
"Angola,Mobile,Movicel",24491,1/9/2022,Flat,0.1228,Increase,,1-Jan
"Angola,Mobile,Movicel",24499,1/9/2022,Flat,0.1228,Increase,,1-Jan
"Angola,Mobile,Unitel",24492,1/9/2022,Flat,0.10767,Decrease,,1-Jan
"Angola,Mobile,Unitel",24493,1/9/2022,Flat,0.10767,Decrease,,1-Jan
"Angola,Mobile,Unitel",24494,1/9/2022,Flat,0.10767,Decrease,,1-Jan
Anguilla,1264,1/9/2022,Flat,0.13115,Decrease,,1-Jan
"Anguilla,Mobile,Digicel",1264581,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Anguilla,Mobile,Digicel",1264582,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Anguilla,Mobile,Digicel",1264583,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Anguilla,Mobile,Digicel",1264584,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Anguilla,Mobile,Flow",1264235,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Anguilla,Mobile,Flow",1264469,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Anguilla,Mobile,Flow",1264476,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Anguilla,Mobile,Flow",1264729,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Anguilla,Mobile,Flow",1264772,1/9/2022,Flat,0.15721,Decrease,,1-Jan
Antigua,1268,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268464,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268723,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268727,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268728,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268729,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268762,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268764,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268770,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268771,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268772,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268773,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268774,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268775,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268776,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268778,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268779,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268780,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268781,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268782,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268784,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268786,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268787,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile Other",1268789,1/9/2022,Flat,0.17947,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268713,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268714,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268715,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268716,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268717,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268718,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268719,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268720,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268721,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268722,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268724,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268725,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268726,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268732,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268734,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268736,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268783,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268785,1/9/2022,Flat,0.15721,Decrease,,1-Jan
"Antigua,Mobile,Digicel",1268788,1/9/2022,Flat,0.15721,Decrease,,1-Jan
Argentina,54,1/9/2022,Flat,0.01118,Decrease,,1-Jan
"Argentina,Buenos Aires",5411,1/9/2022,Flat,0.00638,Decrease,,1-Jan
"Argentina,Cities",54221,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54223,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",542293,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",542302,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54232,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54261,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54264,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54291,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54299,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54332,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54341,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54342,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54343,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54351,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",543541,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",543571,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",54358,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",543624193,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",543783,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Cities",543874,1/9/2022,Flat,0.00828,Decrease,,1-Jan
"Argentina,Mobile",5411200,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112010,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112011,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112044,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112045,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112046,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112047,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112048,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541120490,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411245,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411246,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411247,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411248,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411249,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541125,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411260,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411261,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411262,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112810,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112811,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112812,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112813,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54112814,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411371590,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411371591,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",5411371592,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54113992,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54113993,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54113994,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54113995,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54113996,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54113997,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54113998,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54113999,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114040,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114041,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114150,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114154,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541141550,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541141556,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541141557,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541141558,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114337,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114377,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114385,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114527,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114560,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114561,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114562,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114593,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114594,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114595,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114596,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114597,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114599,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541146750,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541146751,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541146759,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114677,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114678,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114685,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114818,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114906,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114907,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114929,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114967,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114976,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114977,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114978,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114987,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54114996,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115100,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115130,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115202,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115203,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115206,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115207,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115209,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115211,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115213,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115214,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115251,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115330,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541153810,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541153818,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541153819,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115398,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54115399,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54117068,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54117069,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54117070,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54117071,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541170720,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541170721,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541170722,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541170723,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",541170724,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54117085,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54117086,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",54117087,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202400,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202401,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202508,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202509,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202590,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202591,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202592,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202593,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202598,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202599,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202610,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202611,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202612,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202613,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542202614,1/9/2022,Flat,0.10436,Decrease,,1-Jan
"Argentina,Mobile",542204122,1/9/2022,Flat,0.10436,Decrease,,1-Jan
